country,date,price,year,quarter
Chile,2015-03-31,8.65,2015,1
China,2015-03-31,-5.66,2015,1
Colombia,2015-03-31,6.94,2015,1
Cyprus,2015-03-31,-6.5,2015,1
Czech Republic,2015-03-31,3.47,2015,1
Germany,2015-03-31,4.97,2015,1
Denmark,2015-03-31,7.1,2015,1
Estonia,2015-03-31,8.08,2015,1
Spain,2015-03-31,1.54,2015,1
Finland,2015-03-31,-0.3,2015,1
France,2015-03-31,-2.07,2015,1
United Kingdom,2015-03-31,6.82,2015,1
Greece,2015-03-31,-4.12,2015,1
Croatia,2015-03-31,-1.84,2015,1
Hungary,2015-03-31,9.22,2015,1
Indonesia,2015-03-31,6.27,2015,1
Ireland,2015-03-31,16.94,2015,1
Israel,2015-03-31,4.07,2015,1
India,2015-03-31,17.51,2015,1
Iceland,2015-03-31,9.39,2015,1
Italy,2015-03-31,-3.56,2015,1
Japan,2015-03-31,2.37,2015,1
South Korea,2015-03-31,2.21,2015,1
Lithuania,2015-03-31,4.46,2015,1
Luxembourg,2015-03-31,7.05,2015,1
Latvia,2015-03-31,-6.54,2015,1
Morocco,2015-03-31,6.73,2015,1
"Macedonia, FYR",2015-03-31,1.9,2015,1
Mexico,2015-03-31,4.9,2015,1
Malaysia,2015-03-31,9.2,2015,1
Netherlands,2015-03-31,2.58,2015,1
Norway,2015-03-31,7.2,2015,1
New Zealand,2015-03-31,9.1,2015,1
Peru,2015-03-31,8.35,2015,1
Philippines,2015-03-31,9.97,2015,1
Poland,2015-03-31,1.97,2015,1
Portugal,2015-03-31,0.81,2015,1
Romania,2015-03-31,2.68,2015,1
Serbia,2015-03-31,5.76,2015,1
Russia,2015-03-31,5.02,2015,1
Sweden,2015-03-31,11.56,2015,1
Slovenia,2015-03-31,-1.38,2015,1
Slovak Republic,2015-03-31,5.27,2015,1
Thailand,2015-03-31,6.5,2015,1
Turkey,2015-03-31,17.57,2015,1
United States,2015-03-31,5.04,2015,1
South Africa,2015-03-31,5.21,2015,1
United Arab Emirates,2015-06-30,-8.0,2015,2
Austria,2015-06-30,1.47,2015,2
Australia,2015-06-30,9.79,2015,2
Belgium,2015-06-30,1.94,2015,2
Bulgaria,2015-06-30,2.83,2015,2
Brazil,2015-06-30,0.83,2015,2
Canada,2015-06-30,5.52,2015,2
Switzerland,2015-06-30,1.91,2015,2
Chile,2015-06-30,9.48,2015,2
China,2015-06-30,-5.91,2015,2
Colombia,2015-06-30,9.76,2015,2
Cyprus,2015-06-30,-5.06,2015,2
Czech Republic,2015-06-30,3.76,2015,2
Germany,2015-06-30,4.41,2015,2
Denmark,2015-06-30,6.6,2015,2
Estonia,2015-06-30,10.49,2015,2
Spain,2015-06-30,4.02,2015,2
Finland,2015-06-30,-0.2,2015,2
France,2015-06-30,-2.16,2015,2
United Kingdom,2015-06-30,5.25,2015,2
Greece,2015-06-30,-4.97,2015,2
Croatia,2015-06-30,-4.52,2015,2
Hungary,2015-06-30,12.8,2015,2
Indonesia,2015-06-30,5.95,2015,2
Ireland,2015-06-30,12.34,2015,2
Israel,2015-06-30,4.87,2015,2
India,2015-06-30,14.52,2015,2
Iceland,2015-06-30,7.84,2015,2
Italy,2015-06-30,-2.81,2015,2
Japan,2015-06-30,2.51,2015,2
South Korea,2015-06-30,2.96,2015,2
Lithuania,2015-06-30,3.48,2015,2
Luxembourg,2015-06-30,5.44,2015,2
Latvia,2015-06-30,-4.62,2015,2
Morocco,2015-06-30,-0.46,2015,2
"Macedonia, FYR",2015-06-30,1.09,2015,2
Mexico,2015-06-30,6.38,2015,2
Malaysia,2015-06-30,7.11,2015,2
Netherlands,2015-06-30,2.55,2015,2
Norway,2015-06-30,6.62,2015,2
New Zealand,2015-06-30,11.27,2015,2
Peru,2015-06-30,-0.1,2015,2
Philippines,2015-06-30,10.02,2015,2
Poland,2015-06-30,1.14,2015,2
Portugal,2015-06-30,2.94,2015,2
Romania,2015-06-30,2.97,2015,2
Serbia,2015-06-30,5.44,2015,2
Russia,2015-06-30,2.97,2015,2
Sweden,2015-06-30,13.01,2015,2
Slovenia,2015-06-30,3.58,2015,2
Slovak Republic,2015-06-30,5.56,2015,2
Thailand,2015-06-30,2.24,2015,2
Turkey,2015-06-30,19.03,2015,2
United States,2015-06-30,5.7,2015,2
South Africa,2015-06-30,5.2,2015,2
United Arab Emirates,2015-09-30,-10.41,2015,3
Austria,2015-09-30,4.02,2015,3
Australia,2015-09-30,10.7,2015,3
Belgium,2015-09-30,2.82,2015,3
Bulgaria,2015-09-30,2.06,2015,3
Brazil,2015-09-30,-0.57,2015,3
Canada,2015-09-30,6.36,2015,3
Switzerland,2015-09-30,1.58,2015,3
Chile,2015-09-30,10.39,2015,3
China,2015-09-30,-3.11,2015,3
Colombia,2015-09-30,9.94,2015,3
Cyprus,2015-09-30,-3.75,2015,3
Czech Republic,2015-09-30,4.14,2015,3
Germany,2015-09-30,4.35,2015,3
Denmark,2015-09-30,7.01,2015,3
Estonia,2015-09-30,4.0,2015,3
Spain,2015-09-30,4.48,2015,3
Finland,2015-09-30,0.0,2015,3
France,2015-09-30,-1.46,2015,3
United Kingdom,2015-09-30,5.38,2015,3
Greece,2015-09-30,-5.79,2015,3
Croatia,2015-09-30,-3.05,2015,3
Hungary,2015-09-30,15.58,2015,3
Indonesia,2015-09-30,5.46,2015,3
Ireland,2015-09-30,7.19,2015,3
Israel,2015-09-30,6.84,2015,3
India,2015-09-30,13.06,2015,3
Iceland,2015-09-30,7.26,2015,3
Italy,2015-09-30,-2.24,2015,3
Japan,2015-09-30,2.86,2015,3
South Korea,2015-09-30,3.92,2015,3
Lithuania,2015-09-30,3.44,2015,3
Luxembourg,2015-09-30,5.5,2015,3
Latvia,2015-09-30,-7.92,2015,3
Morocco,2015-09-30,-0.55,2015,3
"Macedonia, FYR",2015-09-30,-3.45,2015,3
Mexico,2015-09-30,8.26,2015,3
Malaysia,2015-09-30,6.91,2015,3
Netherlands,2015-09-30,4.27,2015,3
Norway,2015-09-30,6.09,2015,3
New Zealand,2015-09-30,15.21,2015,3
Peru,2015-09-30,7.98,2015,3
Philippines,2015-09-30,9.99,2015,3
Poland,2015-09-30,2.0,2015,3
Portugal,2015-09-30,3.43,2015,3
Romania,2015-09-30,2.98,2015,3
Serbia,2015-09-30,3.41,2015,3
Russia,2015-09-30,0.2,2015,3
Sweden,2015-09-30,13.65,2015,3
Slovenia,2015-09-30,1.02,2015,3
Slovak Republic,2015-09-30,5.81,2015,3
Thailand,2015-09-30,0.54,2015,3
Turkey,2015-09-30,18.25,2015,3
United States,2015-09-30,5.69,2015,3
South Africa,2015-09-30,7.05,2015,3
United Arab Emirates,2015-12-31,-11.03,2015,4
Austria,2015-12-31,7.59,2015,4
Australia,2015-12-31,8.65,2015,4
Belgium,2015-12-31,1.51,2015,4
Bulgaria,2015-12-31,3.98,2015,4
Brazil,2015-12-31,-1.57,2015,4
Canada,2015-12-31,7.09,2015,4
Switzerland,2015-12-31,1.96,2015,4
Chile,2015-12-31,6.94,2015,4
China,2015-12-31,-0.29,2015,4
Colombia,2015-12-31,12.0,2015,4
Cyprus,2015-12-31,-1.81,2015,4
Czech Republic,2015-12-31,4.52,2015,4
Germany,2015-12-31,4.4,2015,4
Denmark,2015-12-31,7.07,2015,4
Estonia,2015-12-31,5.08,2015,4
Spain,2015-12-31,4.25,2015,4
Finland,2015-12-31,0.4,2015,4
France,2015-12-31,-0.2,2015,4
United Kingdom,2015-12-31,6.47,2015,4
Greece,2015-12-31,-5.11,2015,4
Croatia,2015-12-31,-2.13,2015,4
Hungary,2015-12-31,14.69,2015,4
Indonesia,2015-12-31,4.61,2015,4
Ireland,2015-12-31,7.14,2015,4
Israel,2015-12-31,7.62,2015,4
India,2015-12-31,9.75,2015,4
Iceland,2015-12-31,9.05,2015,4
Italy,2015-12-31,-1.78,2015,4
Japan,2015-12-31,1.96,2015,4
South Korea,2015-12-31,4.34,2015,4
Lithuania,2015-12-31,3.3,2015,4
Luxembourg,2015-12-31,3.71,2015,4
Latvia,2015-12-31,6.57,2015,4
Morocco,2015-12-31,0.92,2015,4
"Macedonia, FYR",2015-12-31,0.99,2015,4
Mexico,2015-12-31,6.75,2015,4
Malaysia,2015-12-31,6.47,2015,4
Netherlands,2015-12-31,4.82,2015,4
Norway,2015-12-31,4.54,2015,4
New Zealand,2015-12-31,11.49,2015,4
Peru,2015-12-31,9.08,2015,4
Philippines,2015-12-31,10.0,2015,4
Poland,2015-12-31,1.0,2015,4
Portugal,2015-12-31,5.01,2015,4
Romania,2015-12-31,2.81,2015,4
Serbia,2015-12-31,1.0,2015,4
Russia,2015-12-31,-3.1,2015,4
Sweden,2015-12-31,14.15,2015,4
Slovenia,2015-12-31,0.05,2015,4
Slovak Republic,2015-12-31,4.83,2015,4
Thailand,2015-12-31,1.09,2015,4
Turkey,2015-12-31,18.62,2015,4
United States,2015-12-31,5.53,2015,4
South Africa,2015-12-31,7.53,2015,4
United Arab Emirates,2016-03-31,-7.96,2016,1
Austria,2016-03-31,8.1,2016,1
Australia,2016-03-31,6.8,2016,1
Belgium,2016-03-31,3.24,2016,1
Bulgaria,2016-03-31,4.58,2016,1
Brazil,2016-03-31,-2.21,2016,1
Canada,2016-03-31,8.72,2016,1
Switzerland,2016-03-31,1.14,2016,1
Chile,2016-03-31,6.45,2016,1
China,2016-03-31,2.14,2016,1
Colombia,2016-03-31,14.07,2016,1
Cyprus,2016-03-31,-1.62,2016,1
Czech Republic,2016-03-31,4.78,2016,1
Germany,2016-03-31,4.74,2016,1
Denmark,2016-03-31,5.32,2016,1
Estonia,2016-03-31,2.01,2016,1
Spain,2016-03-31,6.28,2016,1
Finland,2016-03-31,0.1,2016,1
France,2016-03-31,0.3,2016,1
United Kingdom,2016-03-31,7.88,2016,1
Greece,2016-03-31,-4.36,2016,1
Croatia,2016-03-31,0.16,2016,1
Hungary,2016-03-31,16.88,2016,1
Indonesia,2016-03-31,4.15,2016,1
Ireland,2016-03-31,7.37,2016,1
Israel,2016-03-31,7.53,2016,1
India,2016-03-31,3.3,2016,1
Iceland,2016-03-31,6.71,2016,1
Italy,2016-03-31,-1.0,2016,1
Japan,2016-03-31,1.62,2016,1
South Korea,2016-03-31,4.13,2016,1
Lithuania,2016-03-31,3.37,2016,1
Luxembourg,2016-03-31,4.95,2016,1
Latvia,2016-03-31,7.11,2016,1
Morocco,2016-03-31,-5.35,2016,1
"Macedonia, FYR",2016-03-31,3.17,2016,1
Mexico,2016-03-31,8.08,2016,1
Malaysia,2016-03-31,7.24,2016,1
Netherlands,2016-03-31,5.13,2016,1
Norway,2016-03-31,4.58,2016,1
New Zealand,2016-03-31,11.74,2016,1
Peru,2016-03-31,10.08,2016,1
Philippines,2016-03-31,9.99,2016,1
Poland,2016-03-31,0.95,2016,1
Portugal,2016-03-31,6.94,2016,1
Romania,2016-03-31,2.61,2016,1
Serbia,2016-03-31,-1.54,2016,1
Russia,2016-03-31,-5.8,2016,1
Sweden,2016-03-31,12.48,2016,1
Slovenia,2016-03-31,0.83,2016,1
Slovak Republic,2016-03-31,5.0,2016,1
Thailand,2016-03-31,-0.08,2016,1
Turkey,2016-03-31,16.44,2016,1
United States,2016-03-31,5.47,2016,1
South Africa,2016-03-31,7.04,2016,1
United Arab Emirates,2016-06-30,-3.83,2016,2
Austria,2016-06-30,9.52,2016,2
Australia,2016-06-30,4.07,2016,2
Belgium,2016-06-30,2.2,2016,2
Bulgaria,2016-06-30,6.55,2016,2
Brazil,2016-06-30,-2.47,2016,2
Canada,2016-06-30,12.44,2016,2
Switzerland,2016-06-30,0.72,2016,2
Chile,2016-06-30,3.92,2016,2
China,2016-06-30,5.22,2016,2
Colombia,2016-06-30,12.06,2016,2
Cyprus,2016-06-30,-1.68,2016,2
Czech Republic,2016-06-30,5.73,2016,2
Germany,2016-06-30,6.3,2016,2
Denmark,2016-06-30,4.05,2016,2
Estonia,2016-06-30,1.82,2016,2
Spain,2016-06-30,3.85,2016,2
Finland,2016-06-30,0.9,2016,2
France,2016-06-30,0.7,2016,2
United Kingdom,2016-06-30,8.02,2016,2
Greece,2016-06-30,-2.53,2016,2
Croatia,2016-06-30,1.16,2016,2
Hungary,2016-06-30,13.48,2016,2
Indonesia,2016-06-30,3.39,2016,2
Ireland,2016-06-30,5.49,2016,2
Israel,2016-06-30,7.35,2016,2
India,2016-06-30,7.33,2016,2
Iceland,2016-06-30,8.06,2016,2
Italy,2016-06-30,-0.9,2016,2
Japan,2016-06-30,2.96,2016,2
South Korea,2016-06-30,3.01,2016,2
Lithuania,2016-06-30,3.4,2016,2
Luxembourg,2016-06-30,5.57,2016,2
Latvia,2016-06-30,9.46,2016,2
Morocco,2016-06-30,-0.27,2016,2
"Macedonia, FYR",2016-06-30,-0.35,2016,2
Mexico,2016-06-30,8.05,2016,2
Malaysia,2016-06-30,7.13,2016,2
Netherlands,2016-06-30,5.32,2016,2
Norway,2016-06-30,5.52,2016,2
New Zealand,2016-06-30,14.14,2016,2
Peru,2016-06-30,3.4,2016,2
Philippines,2016-06-30,10.0,2016,2
Poland,2016-06-30,0.41,2016,2
Portugal,2016-06-30,6.3,2016,2
Romania,2016-06-30,6.85,2016,2
Serbia,2016-06-30,4.28,2016,2
Russia,2016-06-30,-6.03,2016,2
Sweden,2016-06-30,8.72,2016,2
Slovenia,2016-06-30,0.45,2016,2
Slovak Republic,2016-06-30,5.93,2016,2
Thailand,2016-06-30,4.7,2016,2
Turkey,2016-06-30,14.57,2016,2
United States,2016-06-30,5.31,2016,2
South Africa,2016-06-30,6.59,2016,2
United Arab Emirates,2016-09-30,-1.77,2016,3
Austria,2016-09-30,7.14,2016,3
Australia,2016-09-30,3.53,2016,3
Belgium,2016-09-30,2.52,2016,3
Bulgaria,2016-09-30,8.8,2016,3
Brazil,2016-09-30,-2.54,2016,3
Canada,2016-09-30,14.78,2016,3
Switzerland,2016-09-30,1.37,2016,3
Chile,2016-09-30,-0.16,2016,3
China,2016-09-30,8.0,2016,3
Colombia,2016-09-30,11.47,2016,3
Cyprus,2016-09-30,-1.25,2016,3
Czech Republic,2016-09-30,7.06,2016,3
Germany,2016-09-30,6.37,2016,3
Denmark,2016-09-30,5.33,2016,3
Estonia,2016-09-30,7.38,2016,3
Spain,2016-09-30,4.02,2016,3
Finland,2016-09-30,0.6,2016,3
France,2016-09-30,1.39,2016,3
United Kingdom,2016-09-30,6.72,2016,3
Greece,2016-09-30,-1.77,2016,3
Croatia,2016-09-30,1.45,2016,3
Hungary,2016-09-30,11.74,2016,3
Indonesia,2016-09-30,2.75,2016,3
Ireland,2016-09-30,8.05,2016,3
Israel,2016-09-30,8.17,2016,3
India,2016-09-30,7.65,2016,3
Iceland,2016-09-30,12.85,2016,3
Italy,2016-09-30,-1.0,2016,3
Japan,2016-09-30,1.77,2016,3
South Korea,2016-09-30,2.05,2016,3
Lithuania,2016-09-30,5.3,2016,3
Luxembourg,2016-09-30,5.69,2016,3
Latvia,2016-09-30,9.6,2016,3
Morocco,2016-09-30,3.22,2016,3
"Macedonia, FYR",2016-09-30,-0.15,2016,3
Mexico,2016-09-30,8.75,2016,3
Malaysia,2016-09-30,6.82,2016,3
Netherlands,2016-09-30,4.03,2016,3
Norway,2016-09-30,7.91,2016,3
New Zealand,2016-09-30,12.59,2016,3
Peru,2016-09-30,4.2,2016,3
Philippines,2016-09-30,9.99,2016,3
Poland,2016-09-30,2.09,2016,3
Portugal,2016-09-30,7.61,2016,3
Romania,2016-09-30,7.07,2016,3
Serbia,2016-09-30,19.15,2016,3
Russia,2016-09-30,-5.27,2016,3
Sweden,2016-09-30,7.12,2016,3
Slovenia,2016-09-30,4.98,2016,3
Slovak Republic,2016-09-30,7.53,2016,3
Thailand,2016-09-30,1.39,2016,3
Turkey,2016-09-30,14.18,2016,3
United States,2016-09-30,5.24,2016,3
South Africa,2016-09-30,4.27,2016,3
United Arab Emirates,2016-12-31,-0.41,2016,4
Austria,2016-12-31,4.57,2016,4
Australia,2016-12-31,7.66,2016,4
Belgium,2016-12-31,2.62,2016,4
Bulgaria,2016-12-31,8.11,2016,4
Brazil,2016-12-31,-2.52,2016,4
Canada,2016-12-31,14.99,2016,4
Switzerland,2016-12-31,1.32,2016,4
Chile,2016-12-31,2.2,2016,4
China,2016-12-31,10.92,2016,4
Colombia,2016-12-31,11.19,2016,4
Cyprus,2016-12-31,-0.93,2016,4
Czech Republic,2016-12-31,10.91,2016,4
Germany,2016-12-31,6.55,2016,4
Denmark,2016-12-31,4.15,2016,4
Estonia,2016-12-31,7.7,2016,4
Spain,2016-12-31,4.41,2016,4
Finland,2016-12-31,0.8,2016,4
France,2016-12-31,2.0,2016,4
United Kingdom,2016-12-31,5.33,2016,4
Greece,2016-12-31,-0.98,2016,4
Croatia,2016-12-31,0.79,2016,4
Hungary,2016-12-31,11.85,2016,4
Indonesia,2016-12-31,2.38,2016,4
Ireland,2016-12-31,8.97,2016,4
Israel,2016-12-31,6.8,2016,4
India,2016-12-31,8.34,2016,4
Iceland,2016-12-31,14.68,2016,4
Italy,2016-12-31,-0.3,2016,4
Japan,2016-12-31,2.53,2016,4
South Korea,2016-12-31,1.49,2016,4
Lithuania,2016-12-31,9.45,2016,4
Luxembourg,2016-12-31,7.77,2016,4
Latvia,2016-12-31,7.76,2016,4
Morocco,2016-12-31,4.82,2016,4
"Macedonia, FYR",2016-12-31,-0.81,2016,4
Mexico,2016-12-31,7.41,2016,4
Malaysia,2016-12-31,6.97,2016,4
Netherlands,2016-12-31,6.59,2016,4
Norway,2016-12-31,10.09,2016,4
New Zealand,2016-12-31,13.85,2016,4
Peru,2016-12-31,6.52,2016,4
Philippines,2016-12-31,9.95,2016,4
Poland,2016-12-31,3.98,2016,4
Portugal,2016-12-31,7.59,2016,4
Romania,2016-12-31,7.31,2016,4
Serbia,2016-12-31,23.51,2016,4
Russia,2016-12-31,-4.09,2016,4
Sweden,2016-12-31,6.52,2016,4
Slovenia,2016-12-31,6.89,2016,4
Slovak Republic,2016-12-31,8.3,2016,4
Thailand,2016-12-31,-0.39,2016,4
Turkey,2016-12-31,12.26,2016,4
United States,2016-12-31,5.28,2016,4
South Africa,2016-12-31,1.91,2016,4
United Arab Emirates,2017-03-31,-0.23,2017,1
Austria,2017-03-31,2.29,2017,1
Australia,2017-03-31,10.2,2017,1
Belgium,2017-03-31,5.45,2017,1
Bulgaria,2017-03-31,8.98,2017,1
Brazil,2017-03-31,-2.45,2017,1
Canada,2017-03-31,17.16,2017,1
Switzerland,2017-03-31,1.76,2017,1
China,2017-03-31,10.71,2017,1
Colombia,2017-03-31,8.11,2017,1
Cyprus,2017-03-31,0.15,2017,1
Czech Republic,2017-03-31,12.82,2017,1
Germany,2017-03-31,5.6,2017,1
Estonia,2017-03-31,7.71,2017,1
Spain,2017-03-31,5.31,2017,1
Finland,2017-03-31,1.7,2017,1
France,2017-03-31,2.89,2017,1
United Kingdom,2017-03-31,4.44,2017,1
Greece,2017-03-31,-1.68,2017,1
Croatia,2017-03-31,-0.36,2017,1
Hungary,2017-03-31,10.24,2017,1
Indonesia,2017-03-31,2.63,2017,1
Ireland,2017-03-31,9.76,2017,1
Israel,2017-03-31,5.2,2017,1
India,2017-03-31,10.45,2017,1
Iceland,2017-03-31,17.84,2017,1
Italy,2017-03-31,-0.2,2017,1
Japan,2017-03-31,4.03,2017,1
South Korea,2017-03-31,1.25,2017,1
Lithuania,2017-03-31,10.24,2017,1
Luxembourg,2017-03-31,6.98,2017,1
Latvia,2017-03-31,9.29,2017,1
Morocco,2017-03-31,7.12,2017,1
"Macedonia, FYR",2017-03-31,-6.96,2017,1
Mexico,2017-03-31,5.16,2017,1
Malaysia,2017-03-31,6.69,2017,1
Netherlands,2017-03-31,6.14,2017,1
Norway,2017-03-31,10.12,2017,1
New Zealand,2017-03-31,11.01,2017,1
Peru,2017-03-31,-4.34,2017,1
Philippines,2017-03-31,10.72,2017,1
Poland,2017-03-31,3.33,2017,1
Portugal,2017-03-31,7.93,2017,1
Romania,2017-03-31,5.12,2017,1
Serbia,2017-03-31,16.76,2017,1
Russia,2017-03-31,-4.16,2017,1
Sweden,2017-03-31,6.65,2017,1
Slovenia,2017-03-31,5.87,2017,1
Slovak Republic,2017-03-31,3.78,2017,1
Thailand,2017-03-31,-0.62,2017,1
Turkey,2017-03-31,13.33,2017,1
United States,2017-03-31,5.59,2017,1
South Africa,2017-03-31,2.27,2017,1
United Arab Emirates,2017-06-30,-0.72,2017,2
Austria,2017-06-30,3.63,2017,2
Australia,2017-06-30,10.15,2017,2
Belgium,2017-06-30,3.46,2017,2
Bulgaria,2017-06-30,8.59,2017,2
Brazil,2017-06-30,-2.41,2017,2
Canada,2017-06-30,17.72,2017,2
Switzerland,2017-06-30,1.84,2017,2
China,2017-06-30,9.78,2017,2
Colombia,2017-06-30,6.25,2017,2
Czech Republic,2017-06-30,13.23,2017,2
Germany,2017-06-30,5.25,2017,2
Estonia,2017-06-30,4.82,2017,2
Spain,2017-06-30,5.59,2017,2
Finland,2017-06-30,1.48,2017,2
France,2017-06-30,3.55,2017,2
United Kingdom,2017-06-30,4.71,2017,2
Greece,2017-06-30,-1.21,2017,2
Croatia,2017-06-30,4.26,2017,2
Hungary,2017-06-30,10.0,2017,2
Indonesia,2017-06-30,3.17,2017,2
Ireland,2017-06-30,11.36,2017,2
Israel,2017-06-30,4.61,2017,2
India,2017-06-30,8.7,2017,2
Iceland,2017-06-30,23.15,2017,2
Italy,2017-06-30,-0.1,2017,2
South Korea,2017-06-30,1.24,2017,2
Lithuania,2017-06-30,10.21,2017,2
Luxembourg,2017-06-30,6.22,2017,2
Latvia,2017-06-30,9.56,2017,2
"Macedonia, FYR",2017-06-30,-3.93,2017,2
Mexico,2017-06-30,6.87,2017,2
Malaysia,2017-06-30,5.56,2017,2
Netherlands,2017-06-30,7.31,2017,2
Norway,2017-06-30,6.91,2017,2
New Zealand,2017-06-30,5.26,2017,2
Peru,2017-06-30,0.41,2017,2
Philippines,2017-06-30,11.39,2017,2
Poland,2017-06-30,4.56,2017,2
Portugal,2017-06-30,8.04,2017,2
Romania,2017-06-30,7.21,2017,2
Serbia,2017-06-30,5.56,2017,2
Russia,2017-06-30,-3.71,2017,2
Sweden,2017-06-30,8.57,2017,2
Slovenia,2017-06-30,8.34,2017,2
Slovak Republic,2017-06-30,5.53,2017,2
Thailand,2017-06-30,-3.07,2017,2
Turkey,2017-06-30,12.65,2017,2
United States,2017-06-30,6.25,2017,2
South Africa,2017-06-30,3.18,2017,2
United Arab Emirates,2017-09-30,-1.97,2017,3
Switzerland,2017-09-30,0.81,2017,3
China,2017-09-30,7.67,2017,3
Iceland,2017-09-30,20.4,2017,3
South Korea,2017-09-30,1.45,2017,3
"Macedonia, FYR",2017-09-30,-1.33,2017,3
Netherlands,2017-09-30,8.63,2017,3
Norway,2017-09-30,2.47,2017,3
Thailand,2017-09-30,0.23,2017,3
Turkey,2017-09-30,11.31,2017,3
South Africa,2017-09-30,3.75,2017,3
